CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
772231233.0,41.0,F,2.0,,Married,Less than $40K,Blue,30.0,6.0,2.0,4.0,2157.0,721.0,1436.0,0.769,4250.0,85.0,0.889,0.334,Existing Customer
778348233.0,,M,3.0,Unknown,Married,$80K - $120K,Blue,33.0,3.0,2.0,3.0,2753.0,1811.0,942.0,0.977,1038.0,25.0,2.571,0.658,Existing Customer
720049083.0,,F,1.0,Unknown,Divorced,Unknown,Blue,24.0,5.0,,3.0,1438.3,0.0,1438.3,0.849,2355.0,47.0,0.567,0.0,Attrited Customer
720424608.0,56.0,F,1.0,Unknown,Married,Unknown,Blue,36.0,6.0,3.0,2.0,24073.0,1084.0,22989.0,0.847,1341.0,37.0,1.176,0.045,Existing Customer
772404633.0,49.0,M,2.0,Graduate,Married,$80K - $120K,Silver,39.0,1.0,1.0,2.0,34516.0,1118.0,33398.0,0.671,7734.0,74.0,0.609,0.032,Existing Customer
808747233.0,50.0,M,2.0,Doctorate,Married,$120K +,Silver,45.0,6.0,3.0,3.0,34516.0,0.0,34516.0,0.771,,55.0,0.719,0.0,Attrited Customer
815001108.0,48.0,M,2.0,Doctorate,Single,Less than $40K,Blue,43.0,3.0,3.0,2.0,5945.0,1685.0,4260.0,0.9,3598.0,67.0,0.718,0.283,Existing Customer
718140783.0,47.0,M,4.0,Unknown,Married,$60K - $80K,Blue,36.0,4.0,5.0,2.0,10585.0,1749.0,8836.0,0.655,18484.0,108.0,0.588,0.165,Existing Customer
721254858.0,42.0,F,5.0,Graduate,Married,,Blue,18.0,6.0,1.0,1.0,1694.0,1074.0,620.0,0.78,3857.0,70.0,0.75,0.634,Existing Customer
709534083.0,58.0,F,0.0,Uneducated,Divorced,Less than $40K,Blue,36.0,3.0,2.0,6.0,9909.0,0.0,9909.0,0.466,1844.0,41.0,0.64,0.0,Attrited Customer
709239483.0,49.0,F,1.0,Graduate,Married,$40K - $60K,Blue,36.0,5.0,3.0,1.0,2721.0,1527.0,1194.0,0.743,4622.0,88.0,0.725,0.561,Existing Customer
815539233.0,54.0,M,4.0,High School,Single,$80K - $120K,Silver,49.0,1.0,,4.0,34516.0,214.0,,0.0,1201.0,22.0,0.0,,Attrited Customer
803648508.0,43.0,M,4.0,High School,Unknown,$80K - $120K,Blue,37.0,4.0,2.0,3.0,13882.0,758.0,13124.0,0.5,1646.0,42.0,0.75,0.055,Existing Customer
720654183.0,45.0,M,4.0,Graduate,,$80K - $120K,Blue,,2.0,3.0,3.0,23542.0,1307.0,22235.0,0.462,2152.0,46.0,0.438,0.056,Attrited Customer
772382283.0,46.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,3.0,2302.0,1593.0,709.0,0.671,2689.0,49.0,0.324,0.692,Attrited Customer
716385858.0,42.0,F,4.0,Graduate,Married,Less than $40K,Blue,28.0,5.0,2.0,4.0,2205.0,1245.0,960.0,0.925,4921.0,90.0,0.8,0.565,Existing Customer
711562833.0,35.0,M,4.0,Graduate,Married,$80K - $120K,Blue,24.0,6.0,3.0,4.0,12634.0,0.0,12634.0,0.323,717.0,18.0,0.286,0.0,Attrited Customer
793597833.0,49.0,,0.0,Post-Graduate,Single,Less than $40K,,43.0,1.0,3.0,1.0,2481.0,1568.0,913.0,0.537,,69.0,0.533,0.632,Existing Customer
757594083.0,52.0,F,1.0,Unknown,Married,Unknown,,45.0,2.0,4.0,0.0,23486.0,0.0,23486.0,0.616,4530.0,74.0,0.762,0.0,Existing Customer
789129033.0,44.0,M,,Unknown,Single,$80K - $120K,Blue,32.0,5.0,3.0,2.0,14910.0,877.0,14033.0,0.772,,26.0,0.625,0.059,Existing Customer
778949133.0,44.0,M,1.0,Uneducated,Married,$80K - $120K,Blue,29.0,4.0,3.0,3.0,13298.0,1694.0,11604.0,0.824,3476.0,66.0,0.784,0.127,Existing Customer
715019883.0,52.0,M,3.0,College,Married,$60K - $80K,Blue,42.0,,3.0,1.0,4565.0,1258.0,3307.0,0.764,4139.0,67.0,0.914,0.276,Existing Customer
714373308.0,53.0,F,1.0,Graduate,Single,Less than $40K,Blue,46.0,6.0,4.0,4.0,2266.0,0.0,2266.0,0.565,3634.0,66.0,0.65,0.0,Existing Customer
708564858.0,33.0,M,2.0,College,Married,$120K +,Gold,20.0,2.0,1.0,4.0,34516.0,0.0,34516.0,1.004,9338.0,73.0,0.622,0.0,Attrited Customer
709365483.0,45.0,F,2.0,Doctorate,Divorced,$40K - $60K,Blue,36.0,5.0,3.0,3.0,2788.0,1826.0,962.0,0.521,4437.0,67.0,0.595,0.655,Existing Customer
713808633.0,31.0,F,0.0,Uneducated,Divorced,Less than $40K,Silver,23.0,2.0,2.0,1.0,10850.0,1873.0,8977.0,0.995,13794.0,127.0,0.789,0.173,Existing Customer
710374008.0,53.0,M,1.0,Graduate,Single,$80K - $120K,Blue,47.0,1.0,1.0,2.0,34516.0,1583.0,32933.0,0.631,12906.0,100.0,0.639,0.046,Existing Customer
714543633.0,,F,3.0,Unknown,Single,Less than $40K,,36.0,1.0,2.0,5.0,7500.0,0.0,7500.0,0.576,8024.0,78.0,0.696,0.0,Attrited Customer
711416958.0,33.0,,2.0,Graduate,Single,Unknown,Blue,21.0,3.0,3.0,2.0,,0.0,,0.746,2322.0,65.0,0.585,0.0,Existing Customer
718516533.0,,F,2.0,Graduate,Single,Less than $40K,Blue,36.0,6.0,2.0,3.0,2586.0,2196.0,390.0,0.693,3944.0,78.0,0.857,0.849,Existing Customer
713307708.0,,F,0.0,Unknown,Married,,Blue,55.0,6.0,3.0,2.0,2895.0,2517.0,378.0,0.322,1541.0,37.0,0.609,0.869,Existing Customer
780105483.0,65.0,F,0.0,Uneducated,Single,Less than $40K,Blue,50.0,3.0,4.0,4.0,1697.0,377.0,1320.0,1.048,2799.0,49.0,0.485,0.222,Attrited Customer
716564433.0,53.0,F,1.0,Graduate,Single,Less than $40K,Blue,36.0,3.0,2.0,4.0,4287.0,0.0,4287.0,0.294,1635.0,41.0,0.242,0.0,Attrited Customer
715400733.0,43.0,F,3.0,Uneducated,Married,$40K - $60K,Blue,36.0,6.0,4.0,3.0,1438.3,0.0,1438.3,0.747,2116.0,38.0,0.583,0.0,Attrited Customer
708238833.0,57.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,6.0,2.0,3.0,3032.0,2215.0,817.0,0.408,1387.0,30.0,0.579,0.731,Existing Customer
795823383.0,43.0,F,4.0,Graduate,Single,Less than $40K,Blue,37.0,5.0,1.0,3.0,2419.0,0.0,2419.0,0.762,3888.0,63.0,0.853,0.0,Existing Customer
719740983.0,44.0,F,1.0,Unknown,Divorced,Less than $40K,Silver,34.0,1.0,1.0,3.0,13259.0,866.0,12393.0,0.81,8998.0,102.0,0.672,0.065,Existing Customer
823928058.0,52.0,F,2.0,Uneducated,,Less than $40K,Blue,48.0,3.0,,4.0,5299.0,578.0,4721.0,0.931,4509.0,79.0,,0.109,Existing Customer
716387733.0,49.0,M,4.0,Graduate,Single,$60K - $80K,Blue,36.0,1.0,4.0,5.0,5662.0,1484.0,4178.0,0.434,1693.0,25.0,,0.262,Attrited Customer
708760458.0,47.0,M,1.0,High School,Single,$80K - $120K,Blue,36.0,4.0,3.0,4.0,17655.0,0.0,17655.0,0.583,3692.0,79.0,0.549,0.0,Existing Customer
720557883.0,35.0,M,,Uneducated,Single,Less than $40K,Blue,21.0,5.0,2.0,1.0,6104.0,1595.0,4509.0,0.619,15240.0,102.0,0.729,0.261,Existing Customer
780038058.0,38.0,F,0.0,High School,Single,Less than $40K,Blue,22.0,3.0,2.0,5.0,1556.0,0.0,1556.0,0.69,2283.0,46.0,0.586,0.0,Attrited Customer
,54.0,F,,Uneducated,Married,$40K - $60K,Blue,49.0,3.0,1.0,3.0,1626.0,0.0,1626.0,0.664,4830.0,87.0,0.642,0.0,Existing Customer
798140283.0,57.0,M,4.0,Graduate,Married,$120K +,Blue,51.0,4.0,3.0,1.0,10711.0,1970.0,8741.0,0.71,1180.0,29.0,1.417,0.184,Existing Customer
718263108.0,44.0,F,3.0,,Divorced,Less than $40K,Blue,32.0,3.0,3.0,2.0,1693.0,1457.0,236.0,0.919,2829.0,42.0,0.615,0.861,Attrited Customer
712370208.0,48.0,M,1.0,Uneducated,Unknown,$60K - $80K,Blue,35.0,3.0,2.0,2.0,17131.0,1213.0,15918.0,0.604,1371.0,37.0,0.423,0.071,Existing Customer
716635758.0,38.0,F,2.0,Unknown,Single,$40K - $60K,Blue,29.0,5.0,3.0,2.0,3276.0,2331.0,945.0,0.567,4345.0,68.0,0.511,0.712,Existing Customer
713592408.0,43.0,F,3.0,High School,Married,Less than $40K,Blue,28.0,3.0,3.0,2.0,2590.0,0.0,2590.0,0.63,3391.0,66.0,0.833,0.0,Existing Customer
713894358.0,51.0,M,2.0,Post-Graduate,,$80K - $120K,Gold,46.0,2.0,3.0,2.0,34516.0,814.0,33702.0,0.735,7889.0,,0.508,0.024,Existing Customer
711080358.0,,M,1.0,Unknown,Unknown,$120K +,Blue,46.0,4.0,1.0,2.0,19849.0,2205.0,17644.0,0.796,3657.0,66.0,0.737,0.111,Existing Customer
770705208.0,44.0,F,2.0,Unknown,Single,Less than $40K,Gold,30.0,1.0,3.0,3.0,15365.0,630.0,14735.0,0.807,7890.0,91.0,0.685,0.041,Existing Customer
714522258.0,56.0,,2.0,Graduate,Married,Less than $40K,Blue,48.0,6.0,3.0,2.0,4366.0,1590.0,2776.0,,1596.0,37.0,0.423,0.364,Existing Customer
716150358.0,38.0,M,3.0,Graduate,Married,Less than $40K,Silver,27.0,3.0,2.0,3.0,10343.0,2070.0,8273.0,0.747,14805.0,115.0,0.769,0.2,Existing Customer
713758758.0,48.0,M,2.0,High School,Married,Less than $40K,Silver,36.0,2.0,2.0,2.0,14581.0,2517.0,12064.0,0.776,17628.0,109.0,0.817,0.173,Existing Customer
717146208.0,59.0,F,1.0,Graduate,Single,Less than $40K,,51.0,1.0,4.0,4.0,4257.0,2517.0,1740.0,0.703,2828.0,50.0,1.083,0.591,Attrited Customer
712604133.0,54.0,M,1.0,Uneducated,Married,$80K - $120K,Blue,43.0,3.0,1.0,4.0,25882.0,1699.0,24183.0,0.428,1736.0,48.0,0.371,0.066,Existing Customer
714600258.0,45.0,M,2.0,Post-Graduate,Married,$60K - $80K,Blue,36.0,1.0,2.0,2.0,5945.0,2015.0,3930.0,0.815,3645.0,70.0,1.0,0.339,Existing Customer
712349808.0,44.0,F,4.0,College,Single,Unknown,Blue,34.0,4.0,1.0,2.0,12310.0,670.0,11640.0,0.801,4176.0,76.0,0.767,0.054,Existing Customer
803957508.0,52.0,M,2.0,Unknown,Single,$80K - $120K,Blue,47.0,6.0,1.0,3.0,15904.0,1024.0,14880.0,0.369,1433.0,33.0,0.5,0.064,Existing Customer
712654233.0,39.0,M,3.0,High School,Married,$80K - $120K,Blue,27.0,1.0,3.0,1.0,19150.0,1093.0,18057.0,0.716,8327.0,85.0,0.545,0.057,Existing Customer
772155108.0,62.0,F,0.0,High School,Married,Less than $40K,Blue,51.0,6.0,3.0,4.0,1438.3,0.0,1438.3,0.702,1445.0,38.0,0.31,0.0,Existing Customer
718206783.0,45.0,,4.0,Unknown,Single,Less than $40K,Gold,36.0,6.0,1.0,3.0,15987.0,1648.0,14339.0,0.732,1436.0,36.0,1.25,0.103,Existing Customer
794514108.0,50.0,F,2.0,Unknown,Married,Unknown,Blue,31.0,4.0,2.0,2.0,3604.0,0.0,3604.0,0.934,4051.0,65.0,0.667,0.0,Existing Customer
827442858.0,56.0,,3.0,High School,Divorced,$80K - $120K,Blue,52.0,2.0,3.0,1.0,8111.0,2051.0,6060.0,0.999,,69.0,0.643,0.253,Existing Customer
815727183.0,36.0,M,3.0,High School,Single,$80K - $120K,Blue,31.0,6.0,1.0,1.0,5228.0,1443.0,3785.0,0.934,2683.0,62.0,0.938,0.276,Existing Customer
778444908.0,57.0,M,2.0,Graduate,Married,$120K +,Silver,39.0,4.0,2.0,3.0,34516.0,1444.0,33072.0,,16392.0,,0.657,0.042,Existing Customer
716171358.0,51.0,M,4.0,College,Married,$40K - $60K,Blue,36.0,2.0,3.0,1.0,4436.0,2222.0,2214.0,0.731,4460.0,85.0,0.771,0.501,Existing Customer
714006333.0,42.0,F,4.0,Graduate,,Less than $40K,Blue,,5.0,2.0,3.0,2128.0,528.0,1600.0,0.525,2289.0,41.0,0.414,0.248,Attrited Customer
717942033.0,52.0,M,2.0,Uneducated,Unknown,$120K +,Blue,42.0,1.0,1.0,3.0,33552.0,1252.0,32300.0,0.793,14490.0,98.0,0.815,0.037,Existing Customer
710769258.0,40.0,,2.0,Graduate,Single,Unknown,Blue,27.0,4.0,2.0,3.0,4438.0,1513.0,2925.0,0.807,3895.0,75.0,0.829,0.341,Existing Customer
,48.0,M,2.0,High School,Married,$120K +,Blue,36.0,3.0,3.0,3.0,27126.0,0.0,27126.0,0.953,1000.0,25.0,0.786,0.0,Attrited Customer
779404383.0,47.0,F,5.0,Uneducated,Divorced,Unknown,Blue,36.0,6.0,2.0,3.0,12581.0,1235.0,11346.0,0.611,4427.0,76.0,1.303,0.098,Existing Customer
803342358.0,55.0,M,3.0,Graduate,Married,$60K - $80K,Blue,49.0,3.0,1.0,4.0,5668.0,2517.0,3151.0,0.704,3382.0,56.0,0.931,0.444,Existing Customer
711781233.0,53.0,F,3.0,Graduate,Married,Unknown,Blue,45.0,6.0,1.0,3.0,1882.0,0.0,1882.0,0.8,5221.0,87.0,0.891,0.0,Existing Customer
788780958.0,46.0,M,1.0,Uneducated,Unknown,$40K - $60K,Blue,,6.0,3.0,3.0,12781.0,1253.0,11528.0,0.638,1073.0,21.0,0.4,0.098,Existing Customer
715856208.0,47.0,M,3.0,Graduate,Single,$60K - $80K,Blue,36.0,5.0,4.0,3.0,1896.0,1119.0,777.0,0.671,4028.0,76.0,0.767,0.59,Existing Customer
712129158.0,63.0,M,0.0,Uneducated,Single,$60K - $80K,Blue,36.0,2.0,3.0,1.0,7997.0,1096.0,6901.0,0.716,7747.0,104.0,0.651,0.137,Existing Customer
790204983.0,46.0,F,2.0,Graduate,Married,Unknown,Blue,40.0,4.0,5.0,3.0,3131.0,0.0,3131.0,0.811,4507.0,93.0,0.632,0.0,Existing Customer
710183283.0,55.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,5.0,,1.0,2747.0,0.0,2747.0,0.834,5032.0,84.0,0.68,0.0,Existing Customer
813814008.0,53.0,F,1.0,High School,Married,Less than $40K,Blue,48.0,6.0,3.0,2.0,2324.0,1576.0,748.0,0.728,1272.0,37.0,1.312,0.678,Existing Customer
771304383.0,45.0,F,3.0,High School,Married,Less than $40K,Blue,33.0,1.0,2.0,3.0,4174.0,2507.0,1667.0,0.832,7905.0,86.0,0.755,0.601,Existing Customer
719973033.0,49.0,F,1.0,Unknown,,Less than $40K,Blue,37.0,5.0,5.0,2.0,3208.0,,3208.0,0.923,4531.0,86.0,,0.0,Existing Customer
772069683.0,59.0,M,0.0,High School,Married,$60K - $80K,Blue,48.0,3.0,1.0,3.0,3868.0,1384.0,2484.0,0.631,4716.0,79.0,0.549,0.358,Existing Customer
715281933.0,43.0,F,3.0,High School,Single,Less than $40K,Blue,36.0,3.0,3.0,2.0,1438.3,0.0,1438.3,0.689,4401.0,73.0,0.698,0.0,Existing Customer
716494383.0,49.0,,3.0,Graduate,Unknown,$40K - $60K,Blue,41.0,3.0,2.0,2.0,3585.0,931.0,2654.0,0.62,4399.0,78.0,0.733,,Existing Customer
789817833.0,44.0,F,5.0,Post-Graduate,,Less than $40K,Blue,33.0,3.0,3.0,2.0,9073.0,2466.0,6607.0,0.446,6793.0,60.0,1.069,0.272,Attrited Customer
711757383.0,50.0,F,3.0,Unknown,Married,Less than $40K,Blue,42.0,4.0,1.0,2.0,2240.0,0.0,2240.0,0.668,1905.0,39.0,0.345,0.0,Existing Customer
710519433.0,48.0,M,1.0,Unknown,Divorced,$80K - $120K,Blue,,3.0,1.0,0.0,3131.0,2517.0,614.0,0.602,1439.0,,0.481,0.804,Existing Customer
716768808.0,57.0,M,1.0,Unknown,Married,$120K +,Blue,36.0,6.0,2.0,4.0,23848.0,1967.0,21881.0,0.462,1591.0,43.0,0.72,0.082,Existing Customer
780581508.0,58.0,F,1.0,Doctorate,Single,$40K - $60K,Silver,47.0,5.0,2.0,4.0,16677.0,1590.0,15087.0,0.885,1410.0,37.0,0.609,0.095,Existing Customer
826261008.0,48.0,F,3.0,Graduate,Unknown,Less than $40K,Blue,44.0,3.0,3.0,2.0,1438.3,0.0,1438.3,0.736,2054.0,46.0,0.586,0.0,Attrited Customer
720598308.0,47.0,M,4.0,Uneducated,Single,$120K +,Blue,37.0,3.0,2.0,6.0,34516.0,1126.0,33390.0,0.575,1736.0,35.0,0.4,0.033,Attrited Customer
710197308.0,,F,2.0,Graduate,Married,,Blue,28.0,4.0,3.0,0.0,1438.3,0.0,1438.3,1.017,4089.0,73.0,0.872,0.0,Existing Customer
789074358.0,46.0,M,2.0,High School,Single,$60K - $80K,Blue,34.0,2.0,2.0,1.0,,0.0,10325.0,0.866,16856.0,,0.718,0.0,Existing Customer
714128283.0,49.0,F,1.0,Unknown,Married,Less than $40K,Silver,40.0,2.0,3.0,2.0,13411.0,1736.0,,0.841,12493.0,113.0,0.738,0.129,Existing Customer
,53.0,M,3.0,High School,Single,$80K - $120K,Silver,33.0,2.0,2.0,3.0,34516.0,0.0,,0.534,6361.0,74.0,1.114,0.0,Attrited Customer
774491958.0,53.0,M,3.0,High School,Single,$60K - $80K,Blue,47.0,2.0,1.0,3.0,6228.0,1738.0,4490.0,0.829,8284.0,77.0,0.604,0.279,Existing Customer
714857508.0,44.0,F,4.0,Doctorate,Married,Unknown,Blue,36.0,5.0,2.0,4.0,8667.0,1775.0,6892.0,0.729,3939.0,69.0,0.533,0.205,Existing Customer
794160408.0,46.0,F,3.0,Graduate,Married,Unknown,Blue,40.0,1.0,1.0,1.0,3044.0,1973.0,1071.0,0.946,4747.0,73.0,1.028,0.648,Existing Customer
794962983.0,47.0,F,3.0,Graduate,Divorced,Less than $40K,Blue,41.0,1.0,,3.0,9947.0,2496.0,7451.0,0.802,14576.0,110.0,0.774,0.251,Existing Customer
781391058.0,55.0,,,Uneducated,Single,$40K - $60K,Blue,49.0,6.0,3.0,2.0,1443.0,1375.0,68.0,0.683,1991.0,,0.583,0.953,Existing Customer
789563658.0,64.0,M,0.0,College,Single,Less than $40K,Silver,56.0,5.0,4.0,4.0,12155.0,0.0,12155.0,0.446,4618.0,60.0,0.875,0.0,Existing Customer
767553333.0,45.0,M,3.0,Graduate,Single,$80K - $120K,Blue,39.0,1.0,3.0,3.0,8383.0,0.0,8383.0,0.809,2600.0,44.0,0.517,0.0,Attrited Customer
712866933.0,51.0,M,2.0,Graduate,Married,$60K - $80K,Blue,32.0,6.0,3.0,4.0,10824.0,0.0,10824.0,0.962,3700.0,73.0,0.738,0.0,Existing Customer
718165758.0,41.0,F,1.0,Graduate,Married,$40K - $60K,Blue,32.0,6.0,3.0,1.0,2413.0,1627.0,786.0,0.726,5466.0,85.0,0.771,0.674,Existing Customer
789179583.0,28.0,F,1.0,College,Divorced,Unknown,Blue,17.0,5.0,3.0,2.0,11881.0,1488.0,10393.0,0.587,4865.0,87.0,0.891,0.125,Existing Customer
720959058.0,44.0,F,3.0,Unknown,Single,Unknown,Blue,33.0,5.0,3.0,1.0,8064.0,2417.0,5647.0,0.644,4412.0,67.0,0.861,0.3,Existing Customer
812089383.0,41.0,M,5.0,Unknown,Single,$80K - $120K,Blue,36.0,1.0,2.0,3.0,1438.3,892.0,546.3,0.79,4426.0,88.0,0.66,0.62,Existing Customer
716131083.0,47.0,M,2.0,Graduate,Single,$40K - $60K,Blue,35.0,6.0,1.0,3.0,2676.0,2157.0,519.0,0.901,4640.0,69.0,0.605,0.806,Existing Customer
717886008.0,63.0,M,1.0,High School,Single,Less than $40K,Blue,51.0,5.0,3.0,2.0,6102.0,0.0,6102.0,0.639,4527.0,67.0,0.558,0.0,Existing Customer
715497558.0,44.0,F,,College,Married,Less than $40K,Blue,36.0,6.0,3.0,3.0,3052.0,,3052.0,0.868,2598.0,47.0,0.469,0.0,Attrited Customer
714735033.0,45.0,F,5.0,Doctorate,Married,Less than $40K,Blue,34.0,4.0,2.0,2.0,1438.3,491.0,947.3,0.708,4376.0,84.0,0.787,0.341,Existing Customer
711338058.0,45.0,F,1.0,Unknown,Married,Less than $40K,Blue,33.0,6.0,3.0,2.0,1438.3,1201.0,237.3,0.749,4851.0,86.0,0.72,0.835,Existing Customer
711919608.0,42.0,F,3.0,Graduate,,Less than $40K,Blue,36.0,4.0,3.0,2.0,2031.0,1720.0,311.0,0.713,,32.0,0.778,0.847,Attrited Customer
719296383.0,38.0,M,2.0,High School,Single,$60K - $80K,Gold,18.0,1.0,2.0,3.0,34516.0,1494.0,33022.0,0.588,7885.0,85.0,0.635,0.043,Existing Customer
710673558.0,37.0,M,1.0,High School,Single,$60K - $80K,Blue,21.0,3.0,2.0,2.0,21952.0,1600.0,20352.0,0.878,4087.0,70.0,0.628,0.073,Existing Customer
714312708.0,44.0,M,0.0,High School,Single,$60K - $80K,Blue,36.0,6.0,,,6606.0,2517.0,4089.0,0.825,4493.0,68.0,0.659,0.381,Existing Customer
714618333.0,39.0,F,2.0,Doctorate,Married,Unknown,Blue,36.0,3.0,2.0,4.0,9843.0,2154.0,7689.0,0.733,1402.0,35.0,0.667,0.219,Existing Customer
,59.0,,0.0,Graduate,Single,$60K - $80K,Blue,53.0,4.0,2.0,2.0,4386.0,2505.0,1881.0,0.806,4064.0,65.0,0.806,,Existing Customer
788768883.0,,F,0.0,Unknown,Single,$40K - $60K,Blue,35.0,4.0,1.0,3.0,9231.0,1642.0,7589.0,0.416,4676.0,68.0,0.659,0.178,Existing Customer
828291858.0,38.0,M,3.0,College,Single,$60K - $80K,Blue,34.0,6.0,3.0,4.0,12050.0,1821.0,10229.0,0.63,2381.0,40.0,,0.151,Attrited Customer
711076533.0,65.0,M,0.0,College,Divorced,Less than $40K,Blue,42.0,5.0,3.0,2.0,9706.0,1968.0,7738.0,1.022,3435.0,58.0,0.706,0.203,Existing Customer
720841533.0,29.0,M,0.0,Graduate,Married,Less than $40K,Blue,15.0,3.0,1.0,5.0,4700.0,0.0,4700.0,0.617,14723.0,96.0,0.655,0.0,Existing Customer
719534058.0,26.0,F,0.0,Graduate,Unknown,Less than $40K,Blue,14.0,3.0,2.0,1.0,2163.0,1942.0,221.0,0.582,4380.0,57.0,0.781,,Existing Customer
720475233.0,50.0,F,2.0,High School,Married,Less than $40K,Blue,43.0,6.0,2.0,3.0,2927.0,1412.0,1515.0,0.763,1474.0,26.0,0.857,0.482,Existing Customer
771735933.0,48.0,M,2.0,High School,Married,$80K - $120K,Blue,36.0,2.0,1.0,1.0,10761.0,1722.0,9039.0,0.7,4731.0,82.0,0.783,0.16,Existing Customer
716094333.0,49.0,M,1.0,Graduate,Single,$80K - $120K,Blue,42.0,6.0,2.0,1.0,17764.0,1459.0,16305.0,0.964,,57.0,0.9,0.082,Existing Customer
719018208.0,52.0,F,0.0,Doctorate,Married,Unknown,Blue,46.0,6.0,4.0,3.0,7210.0,0.0,7210.0,0.769,2516.0,36.0,0.8,0.0,Attrited Customer
720178158.0,46.0,F,4.0,High School,Unknown,Less than $40K,Blue,37.0,5.0,3.0,3.0,7552.0,0.0,7552.0,1.047,5537.0,63.0,0.853,0.0,Attrited Customer
812809083.0,37.0,F,3.0,Unknown,Single,Unknown,Blue,32.0,3.0,4.0,4.0,19636.0,1566.0,18070.0,0.649,2595.0,58.0,0.611,0.08,Existing Customer
715210308.0,40.0,F,1.0,High School,Married,Unknown,Blue,31.0,3.0,3.0,4.0,15970.0,1212.0,14758.0,0.542,1260.0,32.0,0.524,0.076,Existing Customer
711372258.0,59.0,M,1.0,College,,$40K - $60K,Blue,51.0,4.0,2.0,,5042.0,1002.0,4040.0,1.108,2897.0,62.0,0.632,0.199,Existing Customer
718383183.0,51.0,F,3.0,High School,Married,Less than $40K,Blue,39.0,2.0,1.0,1.0,3803.0,2437.0,,0.809,14397.0,117.0,0.746,0.641,Existing Customer
712256358.0,40.0,M,3.0,Graduate,Married,$60K - $80K,Blue,23.0,1.0,3.0,1.0,22729.0,1581.0,21148.0,1.025,13672.0,110.0,0.746,0.07,Existing Customer
709380333.0,57.0,M,1.0,Uneducated,Married,$120K +,,36.0,6.0,,3.0,24545.0,1735.0,22810.0,0.664,1671.0,45.0,0.5,0.071,Existing Customer
819258408.0,,F,5.0,Graduate,Single,Less than $40K,Blue,42.0,4.0,2.0,4.0,2224.0,1106.0,1118.0,0.501,1698.0,41.0,0.367,0.497,Existing Customer
717444558.0,50.0,F,1.0,Graduate,Married,Less than $40K,Blue,38.0,4.0,1.0,3.0,2623.0,1714.0,909.0,0.807,5237.0,76.0,0.81,0.653,Existing Customer
711647808.0,55.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,4.0,1.0,3.0,2069.0,1028.0,1041.0,0.648,4414.0,82.0,0.783,0.497,Existing Customer
770781558.0,35.0,F,2.0,Graduate,Married,Less than $40K,Blue,21.0,5.0,1.0,2.0,3230.0,2517.0,713.0,0.677,1914.0,31.0,0.348,0.779,Existing Customer
710573808.0,55.0,M,2.0,Unknown,Single,$60K - $80K,Blue,36.0,6.0,3.0,3.0,2243.0,1418.0,825.0,0.39,1334.0,31.0,0.409,0.632,Existing Customer
713027058.0,46.0,F,4.0,Doctorate,Single,Less than $40K,Blue,36.0,2.0,2.0,3.0,2292.0,0.0,2292.0,0.568,2595.0,31.0,0.409,0.0,Attrited Customer
712966458.0,51.0,M,0.0,,Married,$80K - $120K,Blue,,3.0,2.0,3.0,8065.0,0.0,8065.0,0.729,14807.0,115.0,0.769,0.0,Existing Customer
765824058.0,46.0,M,4.0,Doctorate,Married,$80K - $120K,Blue,39.0,3.0,3.0,1.0,5106.0,1539.0,3567.0,0.907,3784.0,74.0,0.609,0.301,Existing Customer
,38.0,M,2.0,Graduate,Married,$80K - $120K,Blue,33.0,4.0,3.0,2.0,16059.0,618.0,15441.0,0.824,1357.0,26.0,1.0,0.038,Existing Customer
714620358.0,37.0,F,2.0,Graduate,Divorced,Less than $40K,Blue,30.0,3.0,3.0,4.0,3328.0,2517.0,811.0,0.553,2196.0,47.0,0.621,0.756,Attrited Customer
717979008.0,48.0,F,3.0,Unknown,,Less than $40K,Blue,,2.0,2.0,1.0,2105.0,1072.0,1033.0,0.514,4833.0,81.0,,0.509,Existing Customer
712036383.0,49.0,M,4.0,High School,Single,$60K - $80K,Blue,30.0,6.0,3.0,3.0,18418.0,0.0,18418.0,0.918,9980.0,68.0,0.744,,Attrited Customer
710853033.0,36.0,F,1.0,Doctorate,Unknown,Less than $40K,Blue,36.0,3.0,2.0,2.0,4943.0,1204.0,3739.0,0.417,4024.0,82.0,0.783,0.244,Existing Customer
712484733.0,47.0,M,5.0,Unknown,Single,$60K - $80K,Blue,32.0,6.0,2.0,3.0,8823.0,2517.0,6306.0,0.812,4674.0,85.0,0.848,0.285,Existing Customer
720633558.0,37.0,F,,Graduate,Divorced,Less than $40K,Blue,24.0,3.0,3.0,4.0,,995.0,2732.0,0.743,14786.0,101.0,0.656,0.267,Existing Customer
